configuration,fold,seed,epoch,train_loss,validation_loss
Vision-only LSTM,2,46,12,0.1595866541031437,1.0957529291381847
Vision-only LSTM,2,46,13,0.16900064964199268,0.7544411079672448
Vision-only LSTM,2,46,14,0.14488289913413438,0.7375833395401873
Vision-only LSTM,2,46,15,0.15174543518870434,0.7553139283778407
Vision-only LSTM,2,46,16,0.16495757360671948,0.7162058728487587
Vision-only LSTM,2,46,17,0.16599667791474673,0.7589486291386653
Vision-only LSTM,2,46,18,0.1397689020829837,0.774996657974487
Vision-only LSTM,2,46,19,0.14525586644971902,0.8376351918956791
Vision-only LSTM,2,46,20,0.1354319308677292,0.7511695688932362
Vision-only LSTM,2,46,21,0.1467006987892659,0.8361302463188929
Vision-only LSTM,2,46,22,0.13448293733204522,0.7955080790980267
Vision-only LSTM,2,46,23,0.1318030604351446,0.8546897519066061
Vision-only LSTM,2,46,24,0.13556060102120687,0.8196855525548528
Vision-only LSTM,2,46,25,0.12633625019766223,0.7809859365063918
Vision-only LSTM,2,46,26,0.13007778311596638,0.858206177428043
Vision-only LSTM,2,46,27,0.12220331701398404,0.7935771323241632
Vision-only LSTM,2,46,28,0.13135617672670621,0.7595551848274779
Vision-only LSTM,2,46,29,0.12710424012741178,0.7015081308741871
Vision-only LSTM,2,46,30,0.11398586055796224,0.842573221581817
Vision-only LSTM,2,46,31,0.11908519717976496,0.7242733357277081
Vision-only LSTM,2,46,32,0.12201495406868834,0.7759315516461757
Vision-only LSTM,2,46,33,0.12550970195525307,0.7681018703297328
Vision-only LSTM,2,46,34,0.11714990386974332,0.9159946282541069
Vision-only LSTM,2,46,35,0.11455872284428947,0.8641709431474848
Vision-only LSTM,2,46,36,0.1244790934611936,0.8712866971627297
Vision-only LSTM,2,46,37,0.11117049324338135,0.9516202324647336
Vision-only LSTM,2,46,38,0.1244232869445415,0.8013877223243788
Vision-only LSTM,2,46,39,0.1177616149211492,0.9201564083346537
Vision-only LSTM,2,46,40,0.10773808228976839,0.949899865028732
Vision-only LSTM,2,46,41,0.09952021745702684,1.0067746594817766
Vision-only LSTM,2,46,42,0.10264944794799481,0.9108792469388208
Vision-only LSTM,2,46,43,0.09715976370163693,0.976231285539852
Vision-only LSTM,2,46,44,0.1084140864241185,0.8185158966483295
Vision-only LSTM,2,46,45,0.10792062824307093,0.859404352801343
Vision-only LSTM,2,46,46,0.09672684203844692,0.9121898114399635
Vision-only LSTM,2,46,47,0.10081354820391981,0.9318912698088725
Vision-only LSTM,2,46,48,0.08930458027204313,0.9729432116501983
Vision-only LSTM,2,46,49,0.09006644481035957,0.9512832141028753
Vision-only LSTM,2,46,50,0.08828719630882843,1.0531865128961675
Vision-only LSTM,2,46,51,0.0829038546533573,1.1337466570136356
Vision-only LSTM,2,46,52,0.08201885671059145,1.0969768852331387
Vision-only LSTM,2,46,53,0.09931552655300231,1.0450743946445942
Vision-only LSTM,2,46,54,0.08569010737023472,1.1048386141911277
Vision-only LSTM,2,46,55,0.08163822509545894,1.091953738783657
Vision-only LSTM,2,46,56,0.08295569311666241,0.9855762509564763
Vision-only LSTM,2,46,57,0.09004877081582417,0.984606863649212
Vision-only LSTM,2,46,58,0.07766606738378841,0.9148008433365732
Vision-only LSTM,2,46,59,0.07102636924486819,1.0061084049458155
Vision-only LSTM,2,46,60,0.0791398064550614,0.91643566143001
Vision-only LSTM,2,47,1,1.0105350327012308,0.6377158338771268
Vision-only LSTM,2,47,2,0.3243311239516568,0.6027018365411985
Vision-only LSTM,2,47,3,0.2371041545920224,0.7121350153653075
Vision-only LSTM,2,47,4,0.20369342125675288,0.7691776157310535
Vision-only LSTM,2,47,5,0.20618531744902197,0.6801998105954146
Vision-only LSTM,2,47,6,0.18844870217757426,0.7563248636003898
Vision-only LSTM,2,47,7,0.18580837927345528,0.7873873349287211
Vision-only LSTM,2,47,8,0.16608094859421071,0.8787944035858044
Vision-only LSTM,2,47,9,0.16265706930452553,0.9008589993224964
Vision-only LSTM,2,47,10,0.15806439929255292,0.8042193334006562
Vision-only LSTM,2,47,11,0.15756702854704976,0.927279293504956
Vision-only LSTM,2,47,12,0.13673532705601943,0.9859728012535697
Vision-only LSTM,2,47,13,0.15435638756586023,0.8635661635008796
Vision-only LSTM,2,47,14,0.139036233662324,0.916680689432435
Vision-only LSTM,2,47,15,0.12909251037419822,0.9475751460467507
Vision-only LSTM,2,47,16,0.13629592036162114,0.9163950750338754
Vision-only LSTM,2,47,17,0.14040321330974045,0.8921852184552096
Vision-only LSTM,2,47,18,0.16219929011401282,0.9876498480329439
Vision-only LSTM,2,47,19,0.14846058042537214,0.9384233707775308
Vision-only LSTM,2,47,20,0.12267768083368402,1.0558923861558989
Vision-only LSTM,2,47,21,0.14150929119322156,0.8366036934488439
Vision-only LSTM,2,47,22,0.14529382277877137,0.8437918916738896
Vision-only LSTM,2,47,23,0.12597929098343139,0.8988768284693843
Vision-only LSTM,2,47,24,0.13622817477026342,0.9091319695123136
Vision-only LSTM,2,47,25,0.11910397700606723,1.0343622670289667
Vision-only LSTM,2,47,26,0.12287368643336512,1.0322823568969386
Vision-only LSTM,2,47,27,0.11711239992736826,1.104933541002593
Vision-only LSTM,2,47,28,0.13753063935902263,1.0684493592423316
Vision-only LSTM,2,47,29,0.12193922095550117,0.9410996032017837
Vision-only LSTM,2,47,30,0.11365299596037491,1.0075354320007188
Vision-only LSTM,2,47,31,0.11513039707742509,0.818887496582327
Vision-only LSTM,2,47,32,0.11246490567504887,1.002893764752951
Vision-only LSTM,2,47,33,0.09920673984932071,1.0264229839949288
Vision-only LSTM,2,47,34,0.09480788735337986,0.9486798542304282
Vision-only LSTM,2,47,35,0.10380086873383883,0.9366854680500941
Vision-only LSTM,2,47,36,0.10787293924237809,0.9424914239501464
Vision-only LSTM,2,47,37,0.0928290956889181,1.0712886216847093
Vision-only LSTM,2,47,38,0.10500670311147305,0.9472440039360851
Vision-only LSTM,2,47,39,0.08733091501111595,0.9945507871015219
Vision-only LSTM,2,47,40,0.1061064493816884,1.0901530376468538
Vision-only LSTM,2,47,41,0.09249962042673224,1.1573998033638329
Vision-only LSTM,2,47,42,0.0815423392746904,1.145565238391043
Vision-only LSTM,2,47,43,0.09151866175132162,0.9657407923446683
Vision-only LSTM,2,47,44,0.08076050406802017,1.0692171313403653
Vision-only LSTM,2,47,45,0.08999261726318228,1.019064032732153
Vision-only LSTM,2,47,46,0.0758237994975756,1.190599511367456
Vision-only LSTM,2,47,47,0.0919821895068735,1.029582827788482
Vision-only LSTM,2,47,48,0.11167952343129135,1.1734167814061658
Vision-only LSTM,2,47,49,0.08450183231499339,0.9255274954587864
Vision-only LSTM,2,47,50,0.09335431892431632,1.0408244803407054
Vision-only LSTM,2,47,51,0.0775054449537323,0.9528510412482895
Vision-only LSTM,2,47,52,0.08021937825562095,1.0551136775610095
Vision-only LSTM,2,47,53,0.07568523301620951,1.1512983293286636
Vision-only LSTM,2,47,54,0.07226951315767477,0.9763562821624218
Vision-only LSTM,2,47,55,0.07294237230819837,1.0843959704652977
Vision-only LSTM,2,47,56,0.06644502058874936,1.2596525282802193
Vision-only LSTM,2,47,57,0.06952301401697158,0.9917895788503871
Vision-only LSTM,2,47,58,0.06787559986659335,1.2280898804516887
Vision-only LSTM,2,47,59,0.07067425495710526,1.2477094059987055
Vision-only LSTM,2,47,60,0.07176987446037546,1.094193445717751
Vision-only LSTM,2,48,1,1.0548397439925283,2.3336214087179363
Vision-only LSTM,2,48,2,0.3349949190714314,0.5843504649782091
Vision-only LSTM,2,48,3,0.2767275062404995,0.7113922125142929
Vision-only LSTM,2,48,4,0.2097573942850451,0.7988371653261054
Vision-only LSTM,2,48,5,0.2200605763709269,0.7524826441676261
Vision-only LSTM,2,48,6,0.19625443999248623,0.7526885241945928
Vision-only LSTM,2,48,7,0.18199652689466528,0.8534780392145686
Vision-only LSTM,2,48,8,0.17368620173695754,0.8540208367932564
Vision-only LSTM,2,48,9,0.17510409922878747,0.8961382979893208
Vision-only LSTM,2,48,10,0.16696004374525955,0.8957550111397715
Vision-only LSTM,2,48,11,0.1696854391743104,0.9430661031304503
Vision-only LSTM,2,48,12,0.2136042474392781,0.8603932754927139
Vision-only LSTM,2,48,13,0.1668734566367014,0.8215098529410414
Vision-only LSTM,2,48,14,0.16709669514818573,0.9465212590557968
Vision-only LSTM,2,48,15,0.15778601657211017,1.195243189598134
Vision-only LSTM,2,48,16,0.1566101203126053,1.0341922165926538
Vision-only LSTM,2,48,17,0.1623545540025654,0.8586989854890893
Vision-only LSTM,2,48,18,0.15681271531972704,0.8913841380478239
Vision-only LSTM,2,48,19,0.15702174978511207,0.9040454677094909
Vision-only LSTM,2,48,20,0.13999199513107594,0.842507828006895
Vision-only LSTM,2,48,21,0.13726536493741617,0.9321557187332448
Vision-only LSTM,2,48,22,0.1394262572967247,0.9264259523879053
Vision-only LSTM,2,48,23,0.14267792472914362,0.7784346534627173
Vision-only LSTM,2,48,24,0.14239022323701675,0.9125252622893768
Vision-only LSTM,2,48,25,0.12644691083360052,0.8882047711865529
Vision-only LSTM,2,48,26,0.1256571258239489,1.0184485939377617
Vision-only LSTM,2,48,27,0.1250522260819173,0.910439010785961
Vision-only LSTM,2,48,28,0.1467385911527456,0.9804540656408451
Vision-only LSTM,2,48,29,0.12757598057146355,1.097148028924482
Vision-only LSTM,2,48,30,0.12439250245935521,0.9200743469480047
Vision-only LSTM,2,48,31,0.11528290258090555,0.9521525464931877
Vision-only LSTM,2,48,32,0.13305161345811387,0.9589140441099717
Vision-only LSTM,2,48,33,0.11785922781663613,0.9224617029972713
Vision-only LSTM,2,48,34,0.12503651681649547,0.9409206328475064
Vision-only LSTM,2,48,35,0.12103608567301709,1.0343789544990427
Vision-only LSTM,2,48,36,0.12722315441244972,0.9677672081769768
Vision-only LSTM,2,48,37,0.11329901565744846,1.0159650279800398
Vision-only LSTM,2,48,38,0.1116108222751629,0.9010602811665211
Vision-only LSTM,2,48,39,0.11113848440271917,0.9707782078960802
Vision-only LSTM,2,48,40,0.12224341855633557,0.9512436427638643
Vision-only LSTM,2,48,41,0.12498518569300736,0.9173142615641361
Vision-only LSTM,2,48,42,0.11289212505556166,0.9661133695558743
Vision-only LSTM,2,48,43,0.1032454768714474,1.0128664059854127
Vision-only LSTM,2,48,44,0.12262381655166901,0.891553104927534
Vision-only LSTM,2,48,45,0.13231437786333014,0.9071068410775734
Vision-only LSTM,2,48,46,0.11503172106927376,0.9204444119879739
Vision-only LSTM,2,48,47,0.11889335925371308,0.9522634720023456
Vision-only LSTM,2,48,48,0.12411605152213523,0.8669911507983766
Vision-only LSTM,2,48,49,0.10213355865445281,0.9717365063296441
Vision-only LSTM,2,48,50,0.11414129904367479,0.9219449234374076
Vision-only LSTM,2,48,51,0.09049801960006347,0.9627046172243602
Vision-only LSTM,2,48,52,0.09840616272588752,0.9832914174669151
Vision-only LSTM,2,48,53,0.08341572867192233,0.9621240085284537
Vision-only LSTM,2,48,54,0.08542202035331785,0.9680185344685713
Vision-only LSTM,2,48,55,0.09684212410017748,0.9899374824057516
Vision-only LSTM,2,48,56,0.08358443544304713,1.070283799392994
Vision-only LSTM,2,48,57,0.07459702844902337,0.9988366575794975
Vision-only LSTM,2,48,58,0.09892981438026387,1.0603766107980008
Vision-only LSTM,2,48,59,0.09023240736204992,1.0728333366865828
Vision-only LSTM,2,48,60,0.08650899737492194,0.9873918843743257
Vision-only LSTM,2,49,1,1.0173704198843674,0.7098845206120616
Vision-only LSTM,2,49,2,0.3228723780864408,0.6382955073682716
Vision-only LSTM,2,49,3,0.2337854745673523,0.729072766853235
Vision-only LSTM,2,49,4,0.21046439797426236,0.916651113373157
Vision-only LSTM,2,49,5,0.19327531358151084,0.8042134248025989
Vision-only LSTM,2,49,6,0.1830376879897225,0.972781340130977
Vision-only LSTM,2,49,7,0.17630816210631114,0.867918547669317
Vision-only LSTM,2,49,8,0.17371996169334356,0.9590809059512377
Vision-only LSTM,2,49,9,0.17080864898683384,0.8756816277751139
Vision-only LSTM,2,49,10,0.16142547817073313,0.9668314344778689
Vision-only LSTM,2,49,11,0.15853236817699753,0.9514236574908055
Vision-only LSTM,2,49,12,0.144864787427637,0.9679919255466942
Vision-only LSTM,2,49,13,0.15784663373308164,0.8631180424070223
Vision-only LSTM,2,49,14,0.1450337939745293,0.98845174208034
Vision-only LSTM,2,49,15,0.1336349839030207,1.0175903553493144
Vision-only LSTM,2,49,16,0.14636344056279102,0.9464128404517796
Vision-only LSTM,2,49,17,0.16021562893894806,0.9370530407501638
Vision-only LSTM,2,49,18,0.14867430430934023,0.973382377437845
Vision-only LSTM,2,49,19,0.14616131262670995,1.038955391640121
Vision-only LSTM,2,49,20,0.14958553378669445,0.9902192897627987
Vision-only LSTM,2,49,21,0.13372441803915047,1.0470511577098145
Vision-only LSTM,2,49,22,0.12958951673988595,1.0042333943773358
Vision-only LSTM,2,49,23,0.13731060681057586,1.0789851744862407
Vision-only LSTM,2,49,24,0.14082265019162554,0.8193218497072646
Vision-only LSTM,2,49,25,0.13966050990139253,0.9340937953949232
Vision-only LSTM,2,49,26,0.12362424525307998,0.9472144257768055
Vision-only LSTM,2,49,27,0.12508790174103016,1.0190347062089917
Vision-only LSTM,2,49,28,0.12174651497097586,1.0848890201190635
Vision-only LSTM,2,49,29,0.11965604165556462,1.0802527154830022
Vision-only LSTM,2,49,30,0.11604776635248439,1.10917422150666
Vision-only LSTM,2,49,31,0.10803917065401272,1.1626920211440672
Vision-only LSTM,2,49,32,0.1112249788648286,1.1434485229983378
Vision-only LSTM,2,49,33,0.10478915546672836,1.162304316814305
Vision-only LSTM,2,49,34,0.10464357500578039,1.2068813976250412
Vision-only LSTM,2,49,35,0.10520236685390809,1.1770426667904879
Vision-only LSTM,2,49,36,0.10760997693036785,1.151577030861706
Vision-only LSTM,2,49,37,0.11381428150288729,1.2095265887259279
Vision-only LSTM,2,49,38,0.12595208081837328,1.07160398549527
Vision-only LSTM,2,49,39,0.11011979087851238,1.5110806043684226
Vision-only LSTM,2,49,40,0.09328083530531504,1.2039721657845874
Vision-only LSTM,2,49,41,0.09300686793128286,1.2005779582596752
Vision-only LSTM,2,49,42,0.09536195047072599,1.1403906345025476
Vision-only LSTM,2,49,43,0.09219944640020185,1.0928421097105574
Vision-only LSTM,2,49,44,0.10035075032306037,1.1011772287675616
Vision-only LSTM,2,49,45,0.09686446041413592,1.046284709913258
Vision-only LSTM,2,49,46,0.09293431798472891,1.0784550583126833
Vision-only LSTM,2,49,47,0.0783604323134135,1.1789858014127703
Vision-only LSTM,2,49,48,0.09797907255744331,1.1027269718211072
Vision-only LSTM,2,49,49,0.08746302694009615,1.1450932049604845
Vision-only LSTM,2,49,50,0.08889367525385765,0.993392646610415
Vision-only LSTM,2,49,51,0.09103297770345704,0.9649453716770973
Vision-only LSTM,2,49,52,0.08168154751960277,1.0957565266743592
Vision-only LSTM,2,49,53,0.07809165582891683,1.2093063524962437
Vision-only LSTM,2,49,54,0.07471238502223523,1.2766221486913045
Vision-only LSTM,2,49,55,0.07709318179169546,1.2680858109492334
Vision-only LSTM,2,49,56,0.0797944609064434,1.2629392520920826
Vision-only LSTM,2,49,57,0.06441665904671362,1.21153587354327
Vision-only LSTM,2,49,58,0.07585222983935996,1.2728814670793938
Vision-only LSTM,2,49,59,0.09972524996631252,1.0235865620260587
Vision-only LSTM,2,49,60,0.08377147431722017,1.0851490382712583
Vision-only LSTM,2,50,1,0.9863743446790032,0.5017143634689034
Vision-only LSTM,2,50,2,0.3268663217969089,0.5011631271301027
Vision-only LSTM,2,50,3,0.24096474465548012,0.6529392617036535
Vision-only LSTM,2,50,4,0.2168169280038528,0.6683532101249012
Vision-only LSTM,2,50,5,0.20134521322523508,0.7161311529512411
Vision-only LSTM,2,50,6,0.19785755941738523,0.7132689662752412
Vision-only LSTM,2,50,7,0.17969904790957625,0.7573607344679196
Vision-only LSTM,2,50,8,0.18302094722070178,0.7342048885127767
Vision-only LSTM,2,50,9,0.17806191575111302,0.7126437153578705
Vision-only LSTM,2,50,10,0.16559884319902557,0.7868532562431262
Vision-only LSTM,2,50,11,0.14487988947641553,0.7538465426140515
Vision-only LSTM,2,50,12,0.15089241527406855,0.7855970786952818
Vision-only LSTM,2,50,13,0.1589862654788112,0.8293761879801107
Vision-only LSTM,2,50,14,0.15429608058014124,0.697529338380688
Vision-only LSTM,2,50,15,0.14676631310140847,0.739765521368217
Vision-only LSTM,2,50,16,0.14040120407521253,0.8295400357135364
Vision-only LSTM,2,50,17,0.12823496682377558,0.8616997843958261
Vision-only LSTM,2,50,18,0.14385788975366365,0.7026506735949293
Vision-only LSTM,2,50,19,0.13745822664804297,0.8012367869620705
Vision-only LSTM,2,50,20,0.13839657114685888,0.7589007262904881
Vision-only LSTM,2,50,21,0.13064502565545472,0.7686224616299631
Vision-only LSTM,2,50,22,0.14159078729871857,0.7447285250263775
Vision-only LSTM,2,50,23,0.125078537936693,0.772544666275897
Vision-only LSTM,2,50,24,0.11991663113699534,0.7122954623914499
Vision-only LSTM,2,50,25,0.1194468012475735,0.7530611931078828
Vision-only LSTM,2,50,26,0.11188476880028217,0.6934199490650812
Vision-only LSTM,2,50,27,0.12177596213540096,0.77735947484058
Vision-only LSTM,2,50,28,0.12007963228777804,0.759801465768536
Vision-only LSTM,2,50,29,0.11696513825408901,2.7422769281643062
Vision-only LSTM,2,50,30,0.1355911170871387,0.8183028013254345
Vision-only LSTM,2,50,31,0.11578643594407076,0.7376282672452102
Vision-only LSTM,2,50,32,0.10218114807740952,0.7710418825643238
Vision-only LSTM,2,50,33,0.10165498772208136,0.7645019577216703
Vision-only LSTM,2,50,34,0.09305770666605812,0.7532104578665729
Vision-only LSTM,2,50,35,0.1112974348059747,0.7655130465098579
Vision-only LSTM,2,50,36,0.10829340790481846,0.7215780657243394
Vision-only LSTM,2,50,37,0.10085948810462615,0.7142610905518992
Vision-only LSTM,2,50,38,0.08867826630145148,0.7538593500977298
Vision-only LSTM,2,50,39,0.09584920791231463,0.7494300130963905
Vision-only LSTM,2,50,40,0.09289881938615545,0.7487649811455903
Vision-only LSTM,2,50,41,0.08826037297010567,0.8278392020182495
Vision-only LSTM,2,50,42,0.08568911855537524,0.9066901055967223
Vision-only LSTM,2,50,43,0.0950068400731216,0.7984592421845278
Vision-only LSTM,2,50,44,0.08563346340276169,0.8756683206016733
Vision-only LSTM,2,50,45,0.08824608948519867,0.8146186538290063
Vision-only LSTM,2,50,46,0.08358801018088002,0.8745092836431918
Vision-only LSTM,2,50,47,0.0853688625765239,0.8617771760747641
Vision-only LSTM,2,50,48,0.09621030988942407,0.8238487650457262
Vision-only LSTM,2,50,49,0.08471850567996175,0.7658300263964074
Vision-only LSTM,2,50,50,0.07927331824983895,0.8899710802240679
Vision-only LSTM,2,50,51,0.08303042677487091,0.89392071295948
Vision-only LSTM,2,50,52,0.06956893029480282,0.8635621761689948
Vision-only LSTM,2,50,53,0.07817388630354644,0.891877779916138
Vision-only LSTM,2,50,54,0.07077900234139925,0.9846979820050831
Vision-only LSTM,2,50,55,0.07646137007539394,0.8936796017115851
Vision-only LSTM,2,50,56,0.09898651899040053,0.8453688034928579
Vision-only LSTM,2,50,57,0.10092757299024836,0.8864852074195769
Vision-only LSTM,2,50,58,0.123200229260705,0.8698794341788951
Vision-only LSTM,2,50,59,0.09636162607241047,0.9034229629264731
Vision-only LSTM,2,50,60,0.08302142418975476,0.9458145449062725
Vision-only LSTM,2,51,1,1.0324655724399923,0.9573079522691071
Vision-only LSTM,2,51,2,0.31203212962689597,0.688052195902777
Vision-only LSTM,2,51,3,0.23358297188318516,0.8074493312295004
Vision-only LSTM,2,51,4,0.2037480266391323,0.8211643436348335
Vision-only LSTM,2,51,5,0.187354624189668,0.9707873034457923
Vision-only LSTM,2,51,6,0.19102280789226894,0.8216886112735995
Vision-only LSTM,2,51,7,0.1750862528135833,0.7882265902323483
Vision-only LSTM,2,51,8,0.1796960479283046,0.8906793609969559
